condition,learner,seed,pehe,cate_rank_corr,value_learned_policy,value_treat_all,value_treat_none,fraction_treated_by_policy,value_oracle_policy,regret_vs_oracle
linear_low_confounding,linear,12,0.12148923600590283,0.9843346685834168,1.0803857467532743,1.0523151691060648,0.020363442957194357,0.93825,1.0773641476764446,-0.0030215990768296397
linear_low_confounding,linear,13,0.10169132803995655,0.9914035030252188,1.0339329530685304,1.0023774675188533,-0.007114121927480426,0.91225,1.0360018661228212,0.0020689130542907996
linear_low_confounding,linear,14,0.08661430992824325,0.991826434614152,1.069856038861571,1.0332998403726086,0.00319957925565127,0.9295,1.0688547227366207,-0.0010013161249502467
linear_low_confounding,linear,15,0.07031851183918873,0.9971236579452285,1.0621157885715837,1.0317610532035946,0.06830999718465591,0.91225,1.0613647846585283,-0.0007510039130553814
linear_low_confounding,linear,16,0.08531191498177378,0.9961522140095131,1.0066682683844346,0.9881050425733001,0.02430247056400636,0.914,1.0026368030676642,-0.004031465316770344
linear_low_confounding,linear,17,0.08395517043714855,0.9982425067026567,1.0026719091572642,0.970695256784871,0.03699922085510103,0.91725,1.0005199347946931,-0.002151974362571085
linear_low_confounding,linear,18,0.07457701860378889,0.9974363798397736,1.000804641046957,0.9818882699908154,-0.07111189461123402,0.9405,1.0019692878919535,0.0011646468449963976
linear_low_confounding,linear,19,0.09056121298499818,0.994388180711761,0.9851019941449453,0.9694036155938,0.022598873592099916,0.92525,0.983507370583616,-0.0015946235613292226
linear_low_confounding,linear,20,0.06687540712893128,0.9962319009519937,0.9431826369645637,0.9297683362341137,-0.03742162730104124,0.90625,0.9376311306119779,-0.005551506352585833
linear_low_confounding,linear,21,0.0838869256361308,0.9976159705384979,1.0722869342976324,1.0732253504636402,0.0015235316051149788,0.948,1.0680728568860018,-0.004214077411630601
linear_low_confounding,linear,22,0.07851575547796785,0.9943773045860815,1.048590329861555,1.0174233946889648,0.009051827183082669,0.91675,1.0504335731676286,0.0018432433060735498
linear_low_confounding,linear,23,0.08291599697824543,0.9977844629240287,1.0385294331153068,0.9844060392635565,-0.017754321445716575,0.9025,1.0325947065813663,-0.005934726533940449
linear_low_confounding,linear,24,0.04973249154774655,0.9986551728534482,1.0415506880810081,1.0197262107717695,-0.002542378478395845,0.931,1.0403435816761448,-0.0012071064048633229
linear_low_confounding,linear,25,0.0960312193737223,0.9892033859502114,1.0093001241312374,0.9792821160266292,-0.014485717903772208,0.9325,1.0019097911378347,-0.007390332993402637
linear_low_confounding,linear,26,0.05773378481768585,0.9965840165990009,1.0201857441409612,1.0071002340631587,-0.007195199942496263,0.92675,1.0224133297277969,0.0022275855868356675
linear_low_confounding,linear,27,0.05828484990721667,0.997569907035619,1.0344044249027393,1.0226653907292496,0.015192144629008699,0.936,1.044378028927173,0.009973604024433591
linear_low_confounding,linear,28,0.11964965400939924,0.9934923345307707,1.0646461008128616,1.047824911008111,-0.038500801781062265,0.9475,1.0673689774154074,0.0027228766025457762
linear_low_confounding,linear,29,0.08953638764672982,0.9916620001038748,1.027186130913969,1.015272486345931,0.022070478097216493,0.928,1.03333035058035,0.006144219666381012
