sweep,value,seed,estimator,estimate,se,ci_low,ci_high,truth,min_propensity,max_propensity,clipped_fraction,treatment_rate,unmeasured
treatment_intercept,1.5,25,outcome-regression,1.0163999621183164,0.010181074709844765,0.9964450556870207,1.0363548685496122,1.0,0.05019254043560785,0.99,0.001,0.784,False
treatment_intercept,1.5,25,ipw,1.0445054766217832,0.07912956789558373,0.889411523546439,1.1995994296971273,1.0,0.05019254043560785,0.99,0.001,0.784,False
treatment_intercept,1.5,25,aipw,1.0074091667109957,0.05065485791676078,0.9081256451941445,1.1066926882278467,1.0,0.05019254043560785,0.99,0.001,0.784,False
treatment_intercept,1.5,26,difference-in-means,1.9297064200663163,0.056756664212381173,1.8184633582100491,2.0409494819225835,1.0,0.11123164157976334,0.99,0.00025,0.782,False
treatment_intercept,1.5,26,outcome-regression,1.0052473981442966,0.011154879328789983,0.9833838346598682,1.027110961628725,1.0,0.11123164157976334,0.99,0.00025,0.782,False
treatment_intercept,1.5,26,ipw,1.0233428812519525,0.07461275405357845,0.8771018833069387,1.1695838791969662,1.0,0.11123164157976334,0.99,0.00025,0.782,False
treatment_intercept,1.5,26,aipw,1.0223239759975415,0.04842114993627641,0.9274185221224398,1.1172294298726433,1.0,0.11123164157976334,0.99,0.00025,0.782,False
treatment_intercept,1.5,27,difference-in-means,2.0570726734795395,0.056948180044414654,1.9454542405924868,2.1686911063665923,1.0,0.08661401866525313,0.99,0.0025,0.78075,False
treatment_intercept,1.5,27,outcome-regression,1.0561246865090326,0.010971816914080723,1.0346199253574344,1.0776294476606307,1.0,0.08661401866525313,0.99,0.0025,0.78075,False
treatment_intercept,1.5,27,ipw,1.100920664689845,0.07031285232046787,0.963107474141728,1.238733855237962,1.0,0.08661401866525313,0.99,0.0025,0.78075,False
treatment_intercept,1.5,27,aipw,1.069821316045629,0.04486741536291454,0.9818811819343164,1.1577614501569413,1.0,0.08661401866525313,0.99,0.0025,0.78075,False
treatment_intercept,1.5,28,difference-in-means,1.9574711401239815,0.055065220441923204,1.849543308057812,2.065398972190151,1.0,0.053635014277630025,0.99,0.002,0.775,False
treatment_intercept,1.5,28,outcome-regression,0.9924272957470025,0.010928788845750869,0.9710068696093308,1.0138477218846742,1.0,0.053635014277630025,0.99,0.002,0.775,False
treatment_intercept,1.5,28,ipw,1.0111255832990131,0.08369156953042012,0.8470901070193897,1.1751610595786366,1.0,0.053635014277630025,0.99,0.002,0.775,False
treatment_intercept,1.5,28,aipw,0.9775179160611579,0.046497755652413514,0.8863823149824274,1.0686535171398883,1.0,0.053635014277630025,0.99,0.002,0.775,False
treatment_intercept,1.5,29,difference-in-means,1.95979381860723,0.05360999019492821,1.8547182378251705,2.064869399389289,1.0,0.0701476330435862,0.99,0.00225,0.78475,False
treatment_intercept,1.5,29,outcome-regression,1.0504216597107499,0.011740705167173942,1.0274098775830889,1.0734334418384108,1.0,0.0701476330435862,0.99,0.00225,0.78475,False
treatment_intercept,1.5,29,ipw,1.0643583265408367,0.0811911877242908,0.9052235986012267,1.2234930544804468,1.0,0.0701476330435862,0.99,0.00225,0.78475,False
treatment_intercept,1.5,29,aipw,1.0622407193785186,0.052194387378535344,0.9599397201165893,1.1645417186404479,1.0,0.0701476330435862,0.99,0.00225,0.78475,False
treatment_intercept,1.5,30,difference-in-means,1.966030761256207,0.05689919524263826,1.854508338580636,2.077553183931778,1.0,0.09998622958425869,0.99,0.0015,0.78675,False
treatment_intercept,1.5,30,outcome-regression,1.008496631402993,0.011120373171356522,0.9867006999871343,1.0302925628188517,1.0,0.09998622958425869,0.99,0.0015,0.78675,False
treatment_intercept,1.5,30,ipw,1.0344996014035641,0.07838663585245159,0.880861795132759,1.1881374076743692,1.0,0.09998622958425869,0.99,0.0015,0.78675,False
treatment_intercept,1.5,30,aipw,1.0194634630128625,0.05258808050402939,0.9163908252249648,1.1225361008007602,1.0,0.09998622958425869,0.99,0.0015,0.78675,False
treatment_intercept,1.5,31,difference-in-means,1.835673718549569,0.055452398647330065,1.7269870172008022,1.944360419898336,1.0,0.21148177358754225,0.9892823012448537,0.0,0.7825,False
treatment_intercept,1.5,31,outcome-regression,0.9839279581111591,0.011520998878817988,0.9613468003086758,1.0065091159136423,1.0,0.21148177358754225,0.9892823012448537,0.0,0.7825,False
treatment_intercept,1.5,31,ipw,1.0145464193799092,0.06893785694685785,0.8794282197640678,1.1496646189957507,1.0,0.21148177358754225,0.9892823012448537,0.0,0.7825,False
treatment_intercept,1.5,31,aipw,0.9786967765126613,0.04840748934870426,0.8838180973892009,1.0735754556361217,1.0,0.21148177358754225,0.9892823012448537,0.0,0.7825,False
treatment_intercept,1.5,32,difference-in-means,1.9720430217764362,0.05629450294148923,1.8617057960111174,2.082380247541755,1.0,0.07578963326181619,0.99,0.00125,0.78525,False
treatment_intercept,1.5,32,outcome-regression,1.0679651340790202,0.01085798964535261,1.0466834743741291,1.0892467937839112,1.0,0.07578963326181619,0.99,0.00125,0.78525,False
treatment_intercept,1.5,32,ipw,1.0507094712837954,0.08644318635623313,0.8812808260255784,1.2201381165420124,1.0,0.07578963326181619,0.99,0.00125,0.78525,False
treatment_intercept,1.5,32,aipw,1.0653921531031236,0.04972287221379648,0.9679353235640825,1.1628489826421646,1.0,0.07578963326181619,0.99,0.00125,0.78525,False
treatment_intercept,1.5,33,difference-in-means,1.8282609059436217,0.05437482382224243,1.7216862512520266,1.9348355606352168,1.0,0.09251401133395883,0.99,0.00025,0.78275,False
treatment_intercept,1.5,33,outcome-regression,0.9720577769609506,0.01005190235317488,0.9523560483487279,0.9917595055731734,1.0,0.09251401133395883,0.99,0.00025,0.78275,False
treatment_intercept,1.5,33,ipw,0.9965503858862103,0.07562555309824846,0.8483243018136433,1.1447764699587772,1.0,0.09251401133395883,0.99,0.00025,0.78275,False
treatment_intercept,1.5,33,aipw,0.9807365762992317,0.04668076673108308,0.8892422735063089,1.0722308790921546,1.0,0.09251401133395883,0.99,0.00025,0.78275,False
treatment_intercept,1.5,34,difference-in-means,1.9530534135763222,0.05536308069032418,1.844541775423287,2.0615650517293576,1.0,0.13040679207186243,0.99,0.001,0.779,False
treatment_intercept,1.5,34,outcome-regression,1.021067816521525,0.009850955205028648,1.0017599443196687,1.0403756887233813,1.0,0.13040679207186243,0.99,0.001,0.779,False
treatment_intercept,1.5,34,ipw,1.1347269218811902,0.063882436015735,1.0095173472903496,1.2599364964720308,1.0,0.13040679207186243,0.99,0.001,0.779,False
treatment_intercept,1.5,34,aipw,1.0319797574459666,0.04344679155727298,0.9468240459937115,1.1171354688982216,1.0,0.13040679207186243,0.99,0.001,0.779,False
treatment_intercept,1.5,35,difference-in-means,1.9140548184267572,0.05509579909123709,1.8060670522079325,2.022042584645582,1.0,0.08720830303087246,0.99,0.0015,0.7815,False
treatment_intercept,1.5,35,outcome-regression,0.9659550005134429,0.011993505279024395,0.942447730166555,0.9894622708603307,1.0,0.08720830303087246,0.99,0.0015,0.7815,False
treatment_intercept,1.5,35,ipw,1.0266161914072218,0.07660241745607757,0.8764754531933098,1.1767569296211338,1.0,0.08720830303087246,0.99,0.0015,0.7815,False
treatment_intercept,1.5,35,aipw,0.965334384994265,0.05286867907363116,0.861711774009948,1.068956995978582,1.0,0.08720830303087246,0.99,0.0015,0.7815,False
treatment_intercept,1.5,36,difference-in-means,1.9502348534086011,0.05465033169725065,1.8431202032819898,2.0573495035352125,1.0,0.1859521050502312,0.99,0.00125,0.788,False
treatment_intercept,1.5,36,outcome-regression,1.0944515271854312,0.01210056576602823,1.0707344182840157,1.1181686360868466,1.0,0.1859521050502312,0.99,0.00125,0.788,False
treatment_intercept,1.5,36,ipw,1.102830565280609,0.0755152288382209,0.954820716757696,1.2508404138035218,1.0,0.1859521050502312,0.99,0.00125,0.788,False
treatment_intercept,1.5,36,aipw,1.1374705965722942,0.07350648121181269,0.9933978933971414,1.281543299747447,1.0,0.1859521050502312,0.99,0.00125,0.788,False
treatment_intercept,1.5,37,difference-in-means,1.9724919602879218,0.05571839998604026,1.863283896315283,2.0817000242605608,1.0,0.08136322011272179,0.99,0.00125,0.774,False
treatment_intercept,1.5,37,outcome-regression,0.9833548985169293,0.011943063399215652,0.9599464942544665,1.0067633027793919,1.0,0.08136322011272179,0.99,0.00125,0.774,False
treatment_intercept,1.5,37,ipw,1.0136905206508628,0.07665663076267232,0.8634435243560251,1.1639375169457007,1.0,0.08136322011272179,0.99,0.00125,0.774,False
treatment_intercept,1.5,37,aipw,1.0292210033002676,0.06186059684318239,0.9079742334876301,1.150467773112905,1.0,0.08136322011272179,0.99,0.00125,0.774,False
treatment_intercept,1.5,38,difference-in-means,1.99962416900153,0.05619821749058114,1.889475662719991,2.109772675283069,1.0,0.13115654662469714,0.99,0.001,0.778,False
treatment_intercept,1.5,38,outcome-regression,0.9996615594690013,0.011096344530363067,0.9779127241894896,1.021410394748513,1.0,0.13115654662469714,0.99,0.001,0.778,False
treatment_intercept,1.5,38,ipw,0.9387663412155592,0.08899153442480187,0.7643429337429476,1.113189748688171,1.0,0.13115654662469714,0.99,0.001,0.778,False
treatment_intercept,1.5,38,aipw,0.980449256131565,0.05366386461242143,0.8752680814912189,1.085630430771911,1.0,0.13115654662469714,0.99,0.001,0.778,False
treatment_intercept,1.5,39,difference-in-means,1.902595892313264,0.05509493015700824,1.794609829205528,2.0105819554210003,1.0,0.08287843464881135,0.99,0.00075,0.78175,False
treatment_intercept,1.5,39,outcome-regression,1.0094151691978341,0.010974335815072057,0.9879054710002929,1.0309248673953755,1.0,0.08287843464881135,0.99,0.00075,0.78175,False
treatment_intercept,1.5,39,ipw,0.9121905334281099,0.14374365303069309,0.6304529734879514,1.1939280933682683,1.0,0.08287843464881135,0.99,0.00075,0.78175,False
treatment_intercept,1.5,39,aipw,1.0054730201109254,0.07353473882963495,0.861344932004841,1.14960110821701,1.0,0.08287843464881135,0.99,0.00075,0.78175,False
treatment_intercept,1.5,40,difference-in-means,1.8844852339905405,0.05508893372862134,1.7765109238824426,1.9924595440986383,1.0,0.1257566320653829,0.99,0.0005,0.76475,False
treatment_intercept,1.5,40,outcome-regression,0.9627975637525386,0.01156344939717514,0.9401332029340753,0.9854619245710018,1.0,0.1257566320653829,0.99,0.0005,0.76475,False
treatment_intercept,1.5,40,ipw,1.047332836874449,0.06923166639986185,0.9116387707307197,1.1830269030181781,1.0,0.1257566320653829,0.99,0.0005,0.76475,False
treatment_intercept,1.5,40,aipw,0.9628722989102689,0.04769356449377113,0.8693929125024775,1.0563516853180603,1.0,0.1257566320653829,0.99,0.0005,0.76475,False
treatment_intercept,1.5,41,difference-in-means,1.9599366232128865,0.05570599947889891,1.8507528642342446,2.0691203821915285,1.0,0.12446945983043016,0.99,0.001,0.7795,False
treatment_intercept,1.5,41,outcome-regression,1.0686576804294545,0.011046119387452832,1.047007286430047,1.090308074428862,1.0,0.12446945983043016,0.99,0.001,0.7795,False
treatment_intercept,1.5,41,ipw,1.14197629983774,0.0700286831100056,1.004720080942129,1.279232518733351,1.0,0.12446945983043016,0.99,0.001,0.7795,False
treatment_intercept,1.5,41,aipw,1.078408183642448,0.047055919352981944,0.9861785817106034,1.1706377855742927,1.0,0.12446945983043016,0.99,0.001,0.7795,False
treatment_intercept,1.5,42,difference-in-means,1.9522192386934694,0.05565950632647045,1.8431266062935874,2.0613118710933516,1.0,0.1644788272054749,0.99,0.00025,0.776,False
treatment_intercept,1.5,42,outcome-regression,1.0008193461418136,0.01050423081782082,0.9802310537388848,1.0214076385447424,1.0,0.1644788272054749,0.99,0.00025,0.776,False
treatment_intercept,1.5,42,ipw,0.998387158173199,0.0830373047447398,0.835634040873509,1.161140275472889,1.0,0.1644788272054749,0.99,0.00025,0.776,False
treatment_intercept,1.5,42,aipw,0.985128115645357,0.0513050924854039,0.8845701343739654,1.0856860969167486,1.0,0.1644788272054749,0.99,0.00025,0.776,False
treatment_intercept,1.5,43,difference-in-means,1.8516770304646313,0.05609633197632012,1.7417282197910438,1.9616258411382188,1.0,0.14163245011453762,0.99,0.00025,0.77925,False
treatment_intercept,1.5,43,outcome-regression,0.9513426863097173,0.010695381253717547,0.9303797390524309,0.9723056335670037,1.0,0.14163245011453762,0.99,0.00025,0.77925,False
treatment_intercept,1.5,43,ipw,0.9322629625369587,0.0830504874081918,0.7694840072169028,1.0950419178570145,1.0,0.14163245011453762,0.99,0.00025,0.77925,False
treatment_intercept,1.5,43,aipw,0.928875310131986,0.04772644140485803,0.8353314849784642,1.0224191352855077,1.0,0.14163245011453762,0.99,0.00025,0.77925,False
treatment_intercept,1.5,44,difference-in-means,2.0314446153599794,0.054915342733816215,1.9238105436016997,2.139078687118259,1.0,0.11405254449566384,0.99,0.00475,0.78075,False
treatment_intercept,1.5,44,outcome-regression,1.0734434262797243,0.011145626783390997,1.051597997784278,1.0952888547751707,1.0,0.11405254449566384,0.99,0.00475,0.78075,False
treatment_intercept,1.5,44,ipw,1.1160603035105938,0.09969731601075006,0.9206535641295237,1.311467042891664,1.0,0.11405254449566384,0.99,0.00475,0.78075,False
treatment_intercept,1.5,44,aipw,1.0504743570346546,0.06743790920549317,0.918296054991888,1.1826526590774213,1.0,0.11405254449566384,0.99,0.00475,0.78075,False
treatment_intercept,1.5,45,difference-in-means,1.9066274987405865,0.05455476146517853,1.7997001662688366,2.0135548312123364,1.0,0.12770875734342135,0.99,0.002,0.77825,False
treatment_intercept,1.5,45,outcome-regression,0.9977482570864972,0.010314404432613104,0.9775320243985754,1.017964489774419,1.0,0.12770875734342135,0.99,0.002,0.77825,False
treatment_intercept,1.5,45,ipw,0.9679567953315038,0.09371183226369077,0.7842816040946698,1.1516319865683378,1.0,0.12770875734342135,0.99,0.002,0.77825,False
treatment_intercept,1.5,45,aipw,0.9982760273529756,0.056563423766099,0.8874117167714216,1.1091403379345297,1.0,0.12770875734342135,0.99,0.002,0.77825,False
treatment_intercept,1.5,46,difference-in-means,1.857126627914633,0.0554537124669394,1.7484373514794318,1.9658159043498342,1.0,0.13940723310635214,0.99,0.0005,0.7745,False
treatment_intercept,1.5,46,outcome-regression,0.9551883149819403,0.010720289338315307,0.9341765478788423,0.9762000820850384,1.0,0.13940723310635214,0.99,0.0005,0.7745,False
treatment_intercept,1.5,46,ipw,0.8978492476361707,0.08841088454020976,0.7245639139373595,1.0711345813349817,1.0,0.13940723310635214,0.99,0.0005,0.7745,False
treatment_intercept,1.5,46,aipw,0.9573363884695195,0.05970321031052167,0.840318096260897,1.0743546806781419,1.0,0.13940723310635214,0.99,0.0005,0.7745,False
treatment_intercept,1.5,47,difference-in-means,1.9362093951430266,0.054648682812054795,1.8290979768313993,2.043320813454654,1.0,0.13357823108834527,0.99,0.0015,0.782,False
treatment_intercept,1.5,47,outcome-regression,1.025434576200109,0.011037754247934,1.0038005778741583,1.0470685745260595,1.0,0.13357823108834527,0.99,0.0015,0.782,False
treatment_intercept,1.5,47,ipw,1.0313852580766447,0.07425519854513256,0.8858450689281849,1.1769254472251045,1.0,0.13357823108834527,0.99,0.0015,0.782,False
treatment_intercept,1.5,47,aipw,1.043586330290119,0.05018373303826866,0.9452262135351124,1.1419464470451255,1.0,0.13357823108834527,0.99,0.0015,0.782,False
treatment_intercept,1.5,48,difference-in-means,1.9343710443939193,0.05539157756067124,1.8258035523750036,2.042938536412835,1.0,0.139457073318964,0.99,0.001,0.779,False
treatment_intercept,1.5,48,outcome-regression,0.9990049651165839,0.012939127616996707,0.9736442749872704,1.0243656552458975,1.0,0.139457073318964,0.99,0.001,0.779,False
treatment_intercept,1.5,48,ipw,1.031504051598636,0.07297589733501172,0.8884712928220131,1.174536810375259,1.0,0.139457073318964,0.99,0.001,0.779,False
treatment_intercept,1.5,48,aipw,1.033870427778902,0.05149846578942643,0.9329334348316262,1.1348074207261778,1.0,0.139457073318964,0.99,0.001,0.779,False
treatment_intercept,1.5,49,difference-in-means,1.8791875917628782,0.05391508494018106,1.7735140252801234,1.984861158245633,1.0,0.06984296886893733,0.99,0.0005,0.76825,False
treatment_intercept,1.5,49,outcome-regression,0.9919027947485974,0.011593513067828212,0.9691795091356541,1.0146260803615408,1.0,0.06984296886893733,0.99,0.0005,0.76825,False
treatment_intercept,1.5,49,ipw,0.9266107757433781,0.096163631800358,0.7381300574146765,1.1150914940720797,1.0,0.06984296886893733,0.99,0.0005,0.76825,False
treatment_intercept,1.5,49,aipw,1.0055060790084993,0.049471486219272644,0.908541966018725,1.1024701919982738,1.0,0.06984296886893733,0.99,0.0005,0.76825,False
treatment_intercept,1.5,50,difference-in-means,1.9640801993661605,0.05463168985403767,1.8570020872522466,2.0711583114800742,1.0,0.0882571847265009,0.99,0.0015,0.78825,False
treatment_intercept,1.5,50,outcome-regression,1.0194133538409826,0.012219370156301632,0.9954633883346314,1.0433633193473337,1.0,0.0882571847265009,0.99,0.0015,0.78825,False
treatment_intercept,1.5,50,ipw,1.0769834216472034,0.0710731639056771,0.9376800203920763,1.2162868229023305,1.0,0.0882571847265009,0.99,0.0015,0.78825,False
treatment_intercept,1.5,50,aipw,1.0178170499522097,0.04721420184391921,0.925277214338128,1.1103568855662913,1.0,0.0882571847265009,0.99,0.0015,0.78825,False
treatment_intercept,1.5,51,difference-in-means,1.9210811770061045,0.053968441186555124,1.8153030322804564,2.0268593217317523,1.0,0.11494521294845919,0.99,0.0005,0.778,False
treatment_intercept,1.5,51,outcome-regression,1.0367897715858534,0.01127828169626485,1.0146843394611742,1.0588952037105326,1.0,0.11494521294845919,0.99,0.0005,0.778,False
treatment_intercept,1.5,51,ipw,1.0548844073757406,0.07305471306095215,0.9116971697762744,1.198071644975207,1.0,0.11494521294845919,0.99,0.0005,0.778,False
treatment_intercept,1.5,51,aipw,1.039309140222363,0.050013223299284204,0.941283222555766,1.13733505788896,1.0,0.11494521294845919,0.99,0.0005,0.778,False
treatment_intercept,1.5,52,difference-in-means,1.8920271940753097,0.05503637944672453,1.7841558903597297,1.9998984977908898,1.0,0.14845001541384745,0.9898951085459331,0.0,0.7835,False
treatment_intercept,1.5,52,outcome-regression,1.007905284118269,0.011854637674503713,0.9846701942762417,1.0311403739602962,1.0,0.14845001541384745,0.9898951085459331,0.0,0.7835,False
treatment_intercept,1.5,52,ipw,1.0237807640168926,0.085537655616684,0.8561269590081919,1.1914345690255932,1.0,0.14845001541384745,0.9898951085459331,0.0,0.7835,False
treatment_intercept,1.5,52,aipw,1.0378004798264027,0.050315983461782496,0.9391811522413089,1.1364198074114964,1.0,0.14845001541384745,0.9898951085459331,0.0,0.7835,False
treatment_intercept,1.5,53,difference-in-means,1.9771217838243775,0.054399597626092956,1.8704985724772354,2.0837449951715197,1.0,0.10892856245832823,0.99,0.00175,0.77625,False
treatment_intercept,1.5,53,outcome-regression,1.0428881656028977,0.011265865048051275,1.020807070108717,1.0649692610970782,1.0,0.10892856245832823,0.99,0.00175,0.77625,False
treatment_intercept,1.5,53,ipw,1.0461023087261447,0.08849411606055237,0.872653841247462,1.2195507762048274,1.0,0.10892856245832823,0.99,0.00175,0.77625,False
treatment_intercept,1.5,53,aipw,1.0579076598202746,0.06551665875255387,0.929495008665269,1.1863203109752802,1.0,0.10892856245832823,0.99,0.00175,0.77625,False
treatment_intercept,1.5,54,difference-in-means,1.9311805958905561,0.056860786159776695,1.8197334550173938,2.0426277367637184,1.0,0.1328844716426706,0.99,0.0005,0.77275,False
treatment_intercept,1.5,54,outcome-regression,0.9716533967619579,0.011142535059097033,0.9498140280461278,0.9934927654777881,1.0,0.1328844716426706,0.99,0.0005,0.77275,False
treatment_intercept,1.5,54,ipw,0.9534526798154729,0.07511766854216342,0.8062220494728326,1.1006833101581133,1.0,0.1328844716426706,0.99,0.0005,0.77275,False
treatment_intercept,1.5,54,aipw,0.9872842775159961,0.0507532671616107,0.8878078738792392,1.086760681152753,1.0,0.1328844716426706,0.99,0.0005,0.77275,False
treatment_intercept,1.5,55,difference-in-means,1.9083679416957902,0.054671953704991505,1.8012109124340068,2.0155249709575735,1.0,0.12726526540440433,0.99,0.00125,0.777,False
treatment_intercept,1.5,55,outcome-regression,1.0042315763568312,0.012520505353094166,0.9796913858647667,1.0287717668488958,1.0,0.12726526540440433,0.99,0.00125,0.777,False
treatment_intercept,1.5,55,ipw,0.9668689702027734,0.07610758256125401,0.8176981083827155,1.1160398320228313,1.0,0.12726526540440433,0.99,0.00125,0.777,False
treatment_intercept,1.5,55,aipw,0.9958196717864755,0.049017487495900305,0.8997453962945109,1.0918939472784401,1.0,0.12726526540440433,0.99,0.00125,0.777,False
treatment_intercept,1.5,56,difference-in-means,1.9563392017579349,0.05539658053114959,1.8477619039168816,2.064916499598988,1.0,0.0902859419446659,0.99,0.001,0.78025,False
treatment_intercept,1.5,56,outcome-regression,1.0261039896821262,0.011100898478405301,1.0043462286644518,1.0478617506998007,1.0,0.0902859419446659,0.99,0.001,0.78025,False
treatment_intercept,1.5,56,ipw,1.0643315593225025,0.07281889488004584,0.9216065253576127,1.2070565932873922,1.0,0.0902859419446659,0.99,0.001,0.78025,False
treatment_intercept,1.5,56,aipw,1.0254068644094478,0.05142094722706548,0.9246218078443995,1.1261919209744962,1.0,0.0902859419446659,0.99,0.001,0.78025,False
treatment_intercept,1.5,57,difference-in-means,1.9506354034842803,0.056371673485605026,1.8401469234524945,2.0611238835160663,1.0,0.07738069252079506,0.99,0.002,0.77625,False
treatment_intercept,1.5,57,outcome-regression,0.9519001617683397,0.011175809215832899,0.9299955757053072,0.9738047478313722,1.0,0.07738069252079506,0.99,0.002,0.77625,False
treatment_intercept,1.5,57,ipw,0.9280563095822884,0.09852839020243696,0.7349406647855119,1.1211719543790648,1.0,0.07738069252079506,0.99,0.002,0.77625,False
treatment_intercept,1.5,57,aipw,0.9567307045525981,0.05517712624835254,0.8485835371058271,1.064877871999369,1.0,0.07738069252079506,0.99,0.002,0.77625,False
treatment_intercept,1.5,58,difference-in-means,1.951133218895556,0.05472521313424583,1.843871801152434,2.0583946366386776,1.0,0.07631314587147119,0.99,0.00175,0.787,False
treatment_intercept,1.5,58,outcome-regression,1.0085132738085634,0.010860216651554932,0.9872272491715157,1.029799298445611,1.0,0.07631314587147119,0.99,0.00175,0.787,False
treatment_intercept,1.5,58,ipw,1.0460086241721807,0.08341080854646551,0.8825234394211082,1.209493808923253,1.0,0.07631314587147119,0.99,0.00175,0.787,False
treatment_intercept,1.5,58,aipw,1.0210578938947434,0.04897156301112994,0.9250736303929288,1.117042157396558,1.0,0.07631314587147119,0.99,0.00175,0.787,False
treatment_intercept,1.5,59,difference-in-means,1.8957695675473039,0.055896422559711875,1.7862125793302686,2.005326555764339,1.0,0.15913804407126583,0.99,0.0005,0.7895,False
treatment_intercept,1.5,59,outcome-regression,1.0029405742939967,0.012049199133568835,0.9793241439922018,1.0265570045957917,1.0,0.15913804407126583,0.99,0.0005,0.7895,False
treatment_intercept,1.5,59,ipw,1.0487122963587006,0.07495841456679908,0.9017938038077744,1.1956307889096267,1.0,0.15913804407126583,0.99,0.0005,0.7895,False
treatment_intercept,1.5,59,aipw,1.0438244846278621,0.048722634182152995,0.9483281216308422,1.139320847624882,1.0,0.15913804407126583,0.99,0.0005,0.7895,False
treatment_intercept,2.5,0,difference-in-means,1.9528897178179565,0.07367889759058828,1.8084790785404035,2.0973003570955093,1.0,0.21043267563325244,0.99,0.03175,0.90175,False
treatment_intercept,2.5,0,outcome-regression,0.9910761751939031,0.011593841632211084,0.9683522455947694,1.013800104793037,1.0,0.21043267563325244,0.99,0.03175,0.90175,False
treatment_intercept,2.5,0,ipw,0.9903928873877363,0.1270295280566081,0.7414150123967844,1.2393707623786883,1.0,0.21043267563325244,0.99,0.03175,0.90175,False
treatment_intercept,2.5,0,aipw,0.9680619221995727,0.07310737335572354,0.8247714704223545,1.1113523739767908,1.0,0.21043267563325244,0.99,0.03175,0.90175,False
treatment_intercept,2.5,1,difference-in-means,1.9917065496123507,0.07217767655397676,1.8502383035665564,2.133174795658145,1.0,0.258569170819633,0.99,0.0185,0.893,False
treatment_intercept,2.5,1,outcome-regression,1.024148920581343,0.01162710345388988,1.0013597978117188,1.0469380433509672,1.0,0.258569170819633,0.99,0.0185,0.893,False
treatment_intercept,2.5,1,ipw,1.1552680944434375,0.09045346005229749,0.9779793127409344,1.3325568761459405,1.0,0.258569170819633,0.99,0.0185,0.893,False
treatment_intercept,2.5,1,aipw,1.041246637507188,0.06808458448643374,0.9078008519137779,1.1746924231005982,1.0,0.258569170819633,0.99,0.0185,0.893,False
treatment_intercept,2.5,2,difference-in-means,2.0114858190036986,0.07457212635255478,1.8653244513526912,2.157647186654706,1.0,0.1314752092868352,0.99,0.016,0.89375,False
treatment_intercept,2.5,2,outcome-regression,1.0584095750577809,0.01160823420782544,1.035657436010443,1.0811617141051189,1.0,0.1314752092868352,0.99,0.016,0.89375,False
treatment_intercept,2.5,2,ipw,1.072009867821415,0.11219091873796876,0.8521156670949962,1.2919040685478338,1.0,0.1314752092868352,0.99,0.016,0.89375,False
treatment_intercept,2.5,2,aipw,1.080213683591741,0.07514668937277369,0.9329261724211046,1.2275011947623775,1.0,0.1314752092868352,0.99,0.016,0.89375,False
treatment_intercept,2.5,3,difference-in-means,1.880830637964099,0.07088430209988346,1.7418974058483276,2.0197638700798706,1.0,0.2980143126650667,0.99,0.01275,0.894,False
treatment_intercept,2.5,3,outcome-regression,1.0432585376951906,0.011935611575981515,1.019864739006267,1.0666523363841143,1.0,0.2980143126650667,0.99,0.01275,0.894,False
treatment_intercept,2.5,3,ipw,1.0829598303451478,0.11843253814293984,0.8508320555849856,1.3150876051053098,1.0,0.2980143126650667,0.99,0.01275,0.894,False
treatment_intercept,2.5,3,aipw,1.0616115143569964,0.0919702351507943,0.8813498534614396,1.2418731752525534,1.0,0.2980143126650667,0.99,0.01275,0.894,False
treatment_intercept,2.5,4,difference-in-means,1.9620041956981107,0.07486195663684345,1.8152747606898976,2.108733630706324,1.0,0.31177557497992797,0.99,0.01925,0.9015,False
treatment_intercept,2.5,4,outcome-regression,1.050987326711079,0.011087233350978328,1.0292563493431615,1.0727183040789965,1.0,0.31177557497992797,0.99,0.01925,0.9015,False
treatment_intercept,2.5,4,ipw,1.0789755785701316,0.10571914799871181,0.8717660484926565,1.2861851086476068,1.0,0.31177557497992797,0.99,0.01925,0.9015,False
treatment_intercept,2.5,4,aipw,1.0473113179191296,0.06542527359791407,0.919077781667218,1.1755448541710412,1.0,0.31177557497992797,0.99,0.01925,0.9015,False
treatment_intercept,2.5,5,difference-in-means,1.911576587961393,0.07377070902284444,1.766985998276618,2.0561671776461683,1.0,0.19241992892035206,0.99,0.01675,0.90425,False
treatment_intercept,2.5,5,outcome-regression,1.0339617218548418,0.012124271609229714,1.0101981495007515,1.0577252942089321,1.0,0.19241992892035206,0.99,0.01675,0.90425,False
treatment_intercept,2.5,5,ipw,1.0803355704456126,0.09940756151111763,0.885496749883822,1.2751743910074032,1.0,0.19241992892035206,0.99,0.01675,0.90425,False
treatment_intercept,2.5,5,aipw,1.0408895429745244,0.06781765594955136,0.9079669373134037,1.173812148635645,1.0,0.19241992892035206,0.99,0.01675,0.90425,False
treatment_intercept,2.5,6,difference-in-means,1.9748976017978368,0.07009839534659693,1.8375047469185068,2.112290456677167,1.0,0.11320762884956691,0.99,0.0345,0.8935,False
treatment_intercept,2.5,6,outcome-regression,0.9844036079257442,0.01247034153746204,0.9599617385123186,1.0088454773391697,1.0,0.11320762884956691,0.99,0.0345,0.8935,False
treatment_intercept,2.5,6,ipw,1.023850475475537,0.10634979236510052,0.81540488243994,1.2322960685111342,1.0,0.11320762884956691,0.99,0.0345,0.8935,False
treatment_intercept,2.5,6,aipw,0.991632372147512,0.07496152679853195,0.8447077796223894,1.1385569646726346,1.0,0.11320762884956691,0.99,0.0345,0.8935,False
