experiment_id,domain,aggregation,attack_id,adversarial_fraction,seed,clean_auroc,attacked_auroc,abs_degradation,rel_degradation,worst_client_auroc,runtime_ms
P2-E3,financial-sim,trimmed-mean,sign-flip-5,0.3,20261313,0.747376,0.285669,0.461707,1.86642,0.075738,52
P2-E3,financial-sim,trimmed-mean,sign-flip-5,0.3,20261414,0.733679,0.263498,0.470181,2.012083,0.112185,51
P2-E3,financial-sim,trimmed-mean,sign-flip-5,0.3,20261515,0.726547,0.470705,0.255842,1.129312,0.234064,49
P2-E3,financial-sim,trimmed-mean,sign-flip-5,0.3,20261616,0.72818,0.410663,0.317517,1.391519,0.325597,52
P2-E3,financial-sim,trimmed-mean,sign-flip-5,0.3,20261717,0.755506,0.312344,0.443161,1.734449,0.10333,52
P2-E3,financial-sim,trimmed-mean,sign-flip-5,0.3,20261818,0.738628,0.349928,0.3887,1.628895,0.130713,53
P2-E3,financial-sim,trimmed-mean,sign-flip-5,0.3,20261919,0.729563,0.322472,0.407091,1.773332,0.133675,53
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20260000,0.70323,0.702716,0.000515,0.002532,0.544366,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20260101,0.745682,0.744332,0.00135,0.005494,0.510774,53
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20260202,0.741458,0.741286,0.000172,0.000712,0.465815,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20260303,0.75053,0.749467,0.001063,0.004241,0.483611,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20260404,0.731778,0.730864,0.000914,0.003941,0.592491,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20260505,0.747623,0.746369,0.001255,0.005068,0.478303,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20260606,0.724559,0.725353,-0.000794,-0.003534,0.506629,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20260707,0.716456,0.71743,-0.000974,-0.0045,0.565098,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20260808,0.736202,0.735104,0.001098,0.004649,0.47212,57
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20260909,0.748525,0.748001,0.000524,0.002109,0.516088,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20261010,0.6956,0.694169,0.001431,0.007318,0.51338,52
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20261111,0.75914,0.759624,-0.000484,-0.001866,0.436925,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20261212,0.751815,0.748838,0.002977,0.011822,0.504755,53
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20261313,0.747376,0.745596,0.00178,0.007194,0.502431,53
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20261414,0.733679,0.734155,-0.000477,-0.00204,0.539771,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20261515,0.726547,0.72628,0.000267,0.00118,0.519375,53
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20261616,0.72818,0.728524,-0.000343,-0.001504,0.433143,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20261717,0.755506,0.757028,-0.001522,-0.005957,0.424847,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20261818,0.738628,0.737532,0.001097,0.004595,0.456645,58
P2-E3,financial-sim,trimmed-mean,scale-10,0.1,20261919,0.729563,0.72942,0.000143,0.000623,0.549735,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20260000,0.70323,0.704039,-0.000809,-0.003981,0.537706,57
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20260101,0.745682,0.743413,0.002269,0.009237,0.492684,52
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20260202,0.741458,0.732596,0.008861,0.036699,0.486034,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20260303,0.75053,0.748642,0.001888,0.007535,0.478889,56
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20260404,0.731778,0.722229,0.009548,0.041197,0.577008,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20260505,0.747623,0.743594,0.00403,0.016273,0.464007,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20260606,0.724559,0.721833,0.002726,0.012139,0.502367,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20260707,0.716456,0.716296,0.00016,0.00074,0.561569,58
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20260808,0.736202,0.732369,0.003833,0.016229,0.46647,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20260909,0.748525,0.747404,0.001121,0.00451,0.517875,57
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20261010,0.6956,0.694869,0.000732,0.003741,0.515521,52
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20261111,0.75914,0.752979,0.006161,0.023774,0.445352,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20261212,0.751815,0.746937,0.004878,0.019372,0.510168,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20261313,0.747376,0.746231,0.001145,0.004628,0.498232,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20261414,0.733679,0.737498,-0.003819,-0.016343,0.538904,53
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20261515,0.726547,0.721038,0.005509,0.024319,0.521302,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20261616,0.72818,0.725315,0.002865,0.012557,0.418286,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20261717,0.755506,0.755632,-0.000127,-0.000496,0.425911,56
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20261818,0.738628,0.7349,0.003728,0.015622,0.438222,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.2,20261919,0.729563,0.729487,0.000076,0.000332,0.550398,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20260000,0.70323,0.70332,-0.00009,-0.000443,0.547531,56
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20260101,0.745682,0.693923,0.051759,0.210675,0.544584,57
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20260202,0.741458,0.737486,0.003972,0.01645,0.463155,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20260303,0.75053,0.747401,0.003128,0.012487,0.4775,66
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20260404,0.731778,0.718284,0.013494,0.058218,0.572587,60
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20260505,0.747623,0.735547,0.012076,0.048768,0.441382,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20260606,0.724559,0.724515,0.000044,0.000196,0.502367,53
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20260707,0.716456,0.714336,0.00212,0.009792,0.576275,57
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20260808,0.736202,0.736249,-0.000047,-0.000198,0.468435,56
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20260909,0.748525,0.753451,-0.004926,-0.019821,0.520429,57
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20261010,0.6956,0.690279,0.005322,0.027208,0.517876,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20261111,0.75914,0.575507,0.183633,0.708626,0.1678,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20261212,0.751815,0.746682,0.005134,0.020387,0.506114,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20261313,0.747376,0.748237,-0.000861,-0.003479,0.508842,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20261414,0.733679,0.733307,0.000372,0.00159,0.537643,55
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20261515,0.726547,0.724663,0.001884,0.008316,0.520873,54
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20261616,0.72818,0.729115,-0.000935,-0.004096,0.438171,60
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20261717,0.755506,0.753396,0.002109,0.008255,0.424315,53
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20261818,0.738628,0.738595,0.000034,0.000141,0.438713,53
P2-E3,financial-sim,trimmed-mean,scale-10,0.3,20261919,0.729563,0.723433,0.00613,0.026702,0.553935,64
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20260000,0.70323,0.699518,0.003712,0.018265,0.52002,68
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20260101,0.745682,0.740344,0.005338,0.021726,0.514765,54
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20260202,0.741458,0.74172,-0.000263,-0.001088,0.487364,53
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20260303,0.75053,0.736864,0.013666,0.054549,0.500278,54
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20260404,0.731778,0.730166,0.001612,0.006953,0.584249,52
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20260505,0.747623,0.745334,0.002289,0.009245,0.453873,53
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20260606,0.724559,0.725517,-0.000958,-0.004267,0.516369,54
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20260707,0.716456,0.711678,0.004778,0.022076,0.558824,54
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20260808,0.736202,0.730371,0.005831,0.024685,0.476541,56
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20260909,0.748525,0.73906,0.009465,0.038085,0.523749,54
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20261010,0.6956,0.705979,-0.010378,-0.053059,0.531364,54
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20261111,0.75914,0.751797,0.007343,0.028337,0.444842,53
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20261212,0.751815,0.743056,0.008759,0.034785,0.501698,60
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20261313,0.747376,0.741208,0.006168,0.024933,0.493148,54
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20261414,0.733679,0.715229,0.01845,0.078953,0.553935,56
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20261515,0.726547,0.719106,0.007441,0.032845,0.537572,56
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20261616,0.72818,0.724964,0.003217,0.014096,0.445943,55
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20261717,0.755506,0.750074,0.005431,0.021257,0.429636,55
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20261818,0.738628,0.739478,-0.00085,-0.003561,0.442002,53
P2-E3,financial-sim,trimmed-mean,constant-5,0.1,20261919,0.729563,0.72489,0.004672,0.020353,0.558355,66
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20260000,0.70323,0.465794,0.237436,1.168312,0.30002,51
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20260101,0.745682,0.468105,0.277577,1.129823,0.295408,51
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20260202,0.741458,0.479903,0.261554,1.083231,0.342255,51
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20260303,0.75053,0.452603,0.297927,1.189187,0.369948,50
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20260404,0.731778,0.47425,0.257527,1.111096,0.362679,50
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20260505,0.747623,0.505761,0.241862,0.976734,0.374226,50
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20260606,0.724559,0.459791,0.264768,1.179057,0.251612,50
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20260707,0.716456,0.483456,0.233,1.076429,0.306296,50
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20260808,0.736202,0.458652,0.27755,1.175055,0.313557,52
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20260909,0.748525,0.437916,0.310609,1.249812,0.283784,51
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20261010,0.6956,0.508766,0.186834,0.955184,0.318464,51
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20261111,0.75914,0.477756,0.281384,1.085838,0.364369,51
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20261212,0.751815,0.482916,0.2689,1.067845,0.297931,50
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20261313,0.747376,0.468825,0.278551,1.126024,0.361351,51
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20261414,0.733679,0.430599,0.30308,1.296995,0.327708,52
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20261515,0.726547,0.484072,0.242475,1.070307,0.30112,54
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20261616,0.72818,0.470099,0.258082,1.131042,0.307533,53
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20261717,0.755506,0.48387,0.271636,1.063131,0.303536,52
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20261818,0.738628,0.458172,0.280456,1.175284,0.355354,52
P2-E3,financial-sim,trimmed-mean,constant-5,0.2,20261919,0.729563,0.454066,0.275496,1.200092,0.276011,51
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20260000,0.70323,0.444036,0.259194,1.275372,0.241947,50
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20260101,0.745682,0.433987,0.311695,1.268691,0.268963,50
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20260202,0.741458,0.438498,0.30296,1.254712,0.327109,48
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20260303,0.75053,0.413074,0.337455,1.346967,0.303421,49
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20260404,0.731778,0.430517,0.30126,1.299781,0.313766,52
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20260505,0.747623,0.458555,0.289068,1.167369,0.319405,49
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20260606,0.724559,0.436262,0.288297,1.283836,0.263331,48
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20260707,0.716456,0.43714,0.279316,1.290406,0.260685,54
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20260808,0.736202,0.432779,0.303423,1.284593,0.254026,50
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20260909,0.748525,0.403935,0.34459,1.386541,0.249088,49
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20261010,0.6956,0.468501,0.2271,1.161039,0.271332,51
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20261111,0.75914,0.437924,0.321216,1.239546,0.247097,50
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20261212,0.751815,0.442394,0.309421,1.228764,0.263699,50
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20261313,0.747376,0.421839,0.325537,1.315961,0.286787,49
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20261414,0.733679,0.386294,0.347385,1.486593,0.268333,51
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20261515,0.726547,0.454331,0.272216,1.201586,0.281101,47
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20261616,0.72818,0.421154,0.307027,1.345543,0.214733,49
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20261717,0.755506,0.444388,0.311117,1.217654,0.232973,47
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20261818,0.738628,0.427466,0.311162,1.30396,0.280556,47
P2-E3,financial-sim,trimmed-mean,constant-5,0.3,20261919,0.729563,0.428554,0.301009,1.311226,0.237208,50
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20260000,0.70323,0.699443,0.003788,0.018637,0.521502,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20260101,0.745682,0.737287,0.008395,0.03417,0.5137,55
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20260202,0.741458,0.73744,0.004017,0.016638,0.490024,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20260303,0.75053,0.739978,0.010552,0.042119,0.505556,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20260404,0.731778,0.732829,-0.001052,-0.004538,0.574176,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20260505,0.747623,0.748201,-0.000577,-0.002332,0.4529,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20260606,0.724559,0.723486,0.001073,0.004777,0.487926,54
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20260707,0.716456,0.715336,0.00112,0.005174,0.568824,56
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20260808,0.736202,0.728482,0.00772,0.032683,0.451732,55
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20260909,0.748525,0.744855,0.00367,0.014766,0.51762,54
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20261010,0.6956,0.701122,-0.005521,-0.028227,0.516592,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20261111,0.75914,0.750149,0.008991,0.034696,0.425434,66
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20261212,0.751815,0.746494,0.005321,0.021132,0.518342,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20261313,0.747376,0.743308,0.004068,0.016443,0.50221,54
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20261414,0.733679,0.721777,0.011901,0.050931,0.55121,54
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20261515,0.726547,0.717612,0.008935,0.039439,0.520445,57
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20261616,0.72818,0.732936,-0.004756,-0.020841,0.423314,57
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20261717,0.755506,0.748449,0.007057,0.02762,0.457835,54
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20261818,0.738628,0.738299,0.000329,0.001379,0.455416,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.1,20261919,0.729563,0.722198,0.007365,0.032082,0.547745,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20260000,0.70323,0.621222,0.082008,0.403522,0.42642,66
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20260101,0.745682,0.649565,0.096117,0.391224,0.479915,65
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20260202,0.741458,0.635,0.106457,0.440894,0.453451,66
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20260303,0.75053,0.650319,0.10021,0.399994,0.521399,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20260404,0.731778,0.646742,0.085036,0.366884,0.434829,54
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20260505,0.747623,0.681326,0.066297,0.267734,0.377622,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20260606,0.724559,0.653004,0.071555,0.318649,0.432528,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20260707,0.716456,0.659875,0.056581,0.261397,0.435294,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20260808,0.736202,0.66005,0.076152,0.322404,0.416605,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20260909,0.748525,0.657429,0.091096,0.366545,0.511086,51
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20261010,0.6956,0.626921,0.06868,0.351124,0.489403,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20261111,0.75914,0.664974,0.094166,0.36338,0.434244,54
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20261212,0.751815,0.653258,0.098557,0.391388,0.460084,56
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20261313,0.747376,0.652225,0.095151,0.384641,0.423036,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20261414,0.733679,0.637875,0.095804,0.409982,0.501463,54
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20261515,0.726547,0.63934,0.087207,0.384938,0.506436,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20261616,0.72818,0.671114,0.057066,0.250092,0.478171,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20261717,0.755506,0.679491,0.076015,0.297507,0.464219,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20261818,0.738628,0.647892,0.090736,0.380239,0.430607,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.2,20261919,0.729563,0.632748,0.096815,0.421735,0.561828,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20260000,0.70323,0.606217,0.097013,0.477357,0.424242,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20260101,0.745682,0.633829,0.111853,0.455274,0.462363,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20260202,0.741458,0.621904,0.119554,0.495134,0.450995,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20260303,0.75053,0.624802,0.125728,0.501848,0.498168,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20260404,0.731778,0.630919,0.100859,0.435154,0.405525,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20260505,0.747623,0.660234,0.087389,0.352911,0.357466,54
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20260606,0.724559,0.63529,0.089269,0.39753,0.431226,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20260707,0.716456,0.643431,0.073025,0.337368,0.432451,51
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20260808,0.736202,0.637738,0.098464,0.416865,0.412429,55
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20260909,0.748525,0.638751,0.109774,0.441701,0.500343,50
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20261010,0.6956,0.606958,0.088642,0.45318,0.486834,51
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20261111,0.75914,0.645704,0.113436,0.43774,0.438766,51
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20261212,0.751815,0.640586,0.111229,0.441709,0.457259,51
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20261313,0.747376,0.640862,0.106514,0.430574,0.405374,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20261414,0.733679,0.615561,0.118118,0.50547,0.504591,53
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20261515,0.726547,0.615834,0.110713,0.488697,0.478828,51
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20261616,0.72818,0.65045,0.07773,0.340652,0.487543,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20261717,0.755506,0.658363,0.097142,0.380196,0.472998,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20261818,0.738628,0.624036,0.114592,0.480212,0.42987,52
P2-E3,financial-sim,trimmed-mean,gaussian-5,0.3,20261919,0.729563,0.619332,0.110231,0.480177,0.552227,53
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20260000,0.702185,0.699044,0.003141,0.015535,0.52622,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20260101,0.746787,0.740767,0.00602,0.024395,0.549348,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20260202,0.741719,0.742949,-0.00123,-0.00509,0.471136,59
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20260303,0.749064,0.747313,0.001751,0.007031,0.501667,56
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20260404,0.731724,0.732845,-0.001121,-0.004838,0.586691,61
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20260505,0.748065,0.74845,-0.000386,-0.001554,0.46866,59
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20260606,0.724603,0.72548,-0.000877,-0.003903,0.507813,58
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20260707,0.716454,0.713469,0.002986,0.013794,0.573922,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20260808,0.737153,0.736845,0.000308,0.0013,0.477033,59
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20260909,0.748758,0.746914,0.001844,0.007411,0.517365,58
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20261010,0.696641,0.698705,-0.002063,-0.010493,0.512738,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20261111,0.758414,0.755492,0.002922,0.011306,0.427732,56
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20261212,0.750767,0.749515,0.001252,0.004994,0.50034,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20261313,0.746316,0.744864,0.001452,0.005896,0.504421,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20261414,0.735406,0.728903,0.006503,0.027626,0.541101,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20261515,0.726569,0.723801,0.002768,0.012216,0.534147,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20261616,0.728079,0.723575,0.004504,0.019748,0.437714,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20261717,0.756012,0.747868,0.008145,0.031814,0.45411,58
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20261818,0.739375,0.735668,0.003708,0.015489,0.465488,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.1,20261919,0.72957,0.723728,0.005842,0.025448,0.551945,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20260000,0.702185,0.697682,0.004503,0.022273,0.527672,58
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20260101,0.746787,0.723338,0.02345,0.09502,0.557774,60
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20260202,0.741719,0.742057,-0.000339,-0.001402,0.457835,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20260303,0.749064,0.742504,0.00656,0.026339,0.5425,55
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20260404,0.731724,0.733603,-0.001878,-0.008107,0.586081,58
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20260505,0.748065,0.746194,0.00187,0.00754,0.46866,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20260606,0.724603,0.724686,-0.000083,-0.00037,0.513968,60
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20260707,0.716454,0.707434,0.009021,0.041674,0.558627,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20260808,0.737153,0.739816,-0.002663,-0.011228,0.49128,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20260909,0.748758,0.740214,0.008544,0.034347,0.506129,59
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20261010,0.696641,0.694201,0.00244,0.012407,0.517448,60
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20261111,0.758414,0.669529,0.088885,0.343964,0.421093,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20261212,0.750767,0.748947,0.00182,0.007258,0.503736,58
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20261313,0.746316,0.740357,0.005958,0.02419,0.513042,59
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20261414,0.735406,0.725389,0.010017,0.042554,0.555467,57
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20261515,0.726569,0.726736,-0.000168,-0.000739,0.539285,56
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20261616,0.728079,0.72239,0.005689,0.024941,0.450833,58
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20261717,0.756012,0.749288,0.006725,0.026267,0.457569,59
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20261818,0.739375,0.730291,0.009085,0.037952,0.461943,58
P2-E3,financial-sim,trust-weighted,sign-flip-5,0.2,20261919,0.72957,0.706727,0.022844,0.099506,0.55084,59
